model,project,failure_stage,failure_type,exception_type,exception_msg,returncode,elapsed_time_s,avg_memory_mb,avg_cpu_percent,passed,failed,skipped,total,functional_score,timestamp,stdout_excerpt,stdout_sha1,stdout_len
gpt-5.2,Dateutil,in-test,test_failure,,,,0.0,0.0,0.0,0,1,0,1,0.0,2026-01-01 00:00:12,,,0
gpt-5.2,Fail2ban,pass,none,,,0.0,2.404422,32.15,63.3,12,0,0,12,1.0,2026-01-01 00:01:33,"............                                                             [100%]
12 passed in 1.05s
",3b7c543d2f5103e27f85527644daa4e4ca6712b7,99
gpt-5.2,Folium,in-test,runtime_exception,RecursionError,maximum recursion depth exceeded while encoding a JSON object,1.0,16.052347,115.04,99.4,3,9,0,12,0.25,2026-01-01 00:04:06,"==== FAILURES ===================================
__________________ test_002_create_basic_map_renders_leaflet __________________

    def test_002_create_basic_map_renders_leaflet():
        _prepend_import_path()
        import folium
    
        m = folium.Map(location=[0, 0], zoom_start=2)
>       html = m.get_root().render()

tests\Folium\functional_test.py:47: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
generation\Folium\folium\map.py:103: in render
    return fig.render(**kwargs)
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
E   RecursionError: maximum recursion depth exceeded while calling a Python object
!!! Recursion detected (same locals & position)
_________________________ test_003_map_has_html_root __________________________

    def test_003_map_has_html_root():
        _prepend_import_path()
        import folium
    
        m = folium.Map(location=[0, 0], zoom_start=2)
        root = m.get_root()
        assert hasattr(root, ""render"")
>       html = root.render().lower()

tests\Folium\functional_test.py:58: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
generation\Folium\folium\map.py:103: in render
    return fig.render(**kwargs)
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
E   RecursionError: maximum recursion depth exceeded while calling a Python object
!!! Recursion detected (same locals & position)
__________________ test_004_add_marker_layer_changes_output ___________________

    def test_004_add_marker_layer_changes_output():
        _prepend_import_path()
        import folium
    
        m = folium.Map(location=[0, 0], zoom_start=2)
>       base = m.get_root().render()

tests\Folium\functional_test.py:67: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
generation\Folium\folium\map.py:103: in render
    return fig.render(**kwargs)
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
E   RecursionError: maximum recursion depth exceeded while calling a Python object
!!! Recursion detected (same locals & position)
__________________ test_005_add_circle_marker_changes_output __________________

    def test_005_add_circle_marker_changes_output():
        _prepend_import_path()
        import folium
    
        m = folium.Map(location=[0, 0], zoom_start=2)
>       base = m.get_root().render()

tests\Folium\functional_test.py:80: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
generation\Folium\folium\map.py:103: in render
    return fig.render(**kwargs)
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
E   RecursionError: maximum recursion depth exceeded while calling a Python object
!!! Recursion detected (same locals & position)
__________________ test_006_add_tile_layer_and_layer_control __________________

    def test_006_add_tile_layer_and_layer_control():
        _prepend_import_path()
        import folium
    
        m = folium.Map(location=[0, 0], zoom_start=2, tiles=None)
        folium.TileLayer(""OpenStreetMap"", name=""osm"").add_to(m)
        folium.LayerControl().add_to(m)
    
>       html = m.get_root().render().lower()

tests\Folium\functional_test.py:95: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
generation\Folium\folium\map.py:103: in render
    return fig.render(**kwargs)
generation\Folium\folium\elements.py:65: in render
    ch.render(**kwargs)
E   RecursionError: maximum recursion depth exceeded while encoding a JSON object
!!! Recursion ",4cd50e4073381c7bc926f72aa4397389b58992de,8879
gpt-5.2,Glances,pass,none,,,0.0,2.730841,49.89,99.4,12,0,0,12,1.0,2026-01-01 00:05:08,"............                                                             [100%]
12 passed in 1.34s
",743d2d9ccb05ba048714cbcf7ee2d9033cd86849,99
gpt-5.2,Humanize,in-test,assertion_failure,AssertionError,+ 1 kB,1.0,1.832702,32.28,100.0,14,1,0,15,0.9333,2026-01-01 00:06:40,"==== FAILURES ===================================
______________________________ test_naturalsize _______________________________

    def test_naturalsize() -> None:
>       assert humanize.naturalsize(1024) == ""1.0 kB""
E       AssertionError: assert '1 kB' == '1.0 kB'
E         
E         - 1.0 kB
E         ?  --
E         + 1 kB

tests\Humanize\functional_test.py:107: AssertionError
=========================== short test summary info ===========================
FAILED tests/Humanize/functional_test.py::test_naturalsize - AssertionError: ...
1 failed, 14 passed in 0.52s
",46b7753f51019717828b9f8fc44cfc1f9c97ddea,689
gpt-5.2,Imageio,in-test,runtime_exception,AttributeError,module 'imageio.v3' has no attribute 'imopen',1.0,2.144305,43.92,100.0,7,3,0,10,0.7,2026-01-01 00:10:32,"==== FAILURES ===================================
_____________________ test_png_roundtrip_via_bytes_buffer _____________________

    def test_png_roundtrip_via_bytes_buffer() -> None:
        """"""Write PNG to in-memory bytes, then read back using extension.""""""
        img = _make_color_image(height=20, width=31)
    
>       blob = iio.imwrite(""<bytes>"", img, extension="".png"")
E       TypeError: imwrite() got an unexpected keyword argument 'extension'

tests\Imageio\functional_test.py:139: TypeError
___________ test_gif_imread_index0_matches_first_imiter_frame_shape ___________

tmp_path = WindowsPath('C:/Users/86152/AppData/Local/Temp/pytest-of-86152/pytest-373/test_gif_imread_index0_matches0')

    def test_gif_imread_index0_matches_first_imiter_frame_shape(tmp_path: Path) -> None:
        """"""Read first GIF frame using both index=0 and imiter; verify consistent spatial shape.""""""
        frames = _make_grayscale_frames(num_frames=4, height=19, width=23)
        path = tmp_path / ""index0.gif""
    
        iio.imwrite(path, frames)
        assert path.exists()
    
>       first_by_index = iio.imread(path, index=0)
E       TypeError: imread() got an unexpected keyword argument 'index'

tests\Imageio\functional_test.py:206: TypeError
_______________________ test_imopen_write_then_read_png _______________________

tmp_path = WindowsPath('C:/Users/86152/AppData/Local/Temp/pytest-of-86152/pytest-373/test_imopen_write_then_read_pn0')

    def test_imopen_write_then_read_png(tmp_path: Path) -> None:
        """"""Use the v3 imopen context manager to write then read a PNG.""""""
        img = _make_color_image(height=16, width=20)
        path = tmp_path / ""imopen.png""
    
>       with iio.imopen(path, ""w"") as f:
E       AttributeError: module 'imageio.v3' has no attribute 'imopen'

tests\Imageio\functional_test.py:221: AttributeError
=========================== short test summary info ===========================
FAILED tests/Imageio/functional_test.py::test_png_roundtrip_via_bytes_buffer
FAILED tests/Imageio/functional_test.py::test_gif_imread_index0_matches_first_imiter_frame_shape
FAILED tests/Imageio/functional_test.py::test_imopen_write_then_read_png - At...
3 failed, 7 passed in 0.85s
",254724f8613337fd091fc5a14bd198339e193849,2328
gpt-5.2,Lifelines,in-test,assertion_failure,AttributeError,'KaplanMeierFitter' object has no attribute 'median_survival_time_',1.0,3.635445,36.47,49.55,7,8,0,15,0.4667,2026-01-01 00:12:06,"==== FAILURES ===================================
____________________________ test_coxph_basic_fit _____________________________

    def test_coxph_basic_fit() -> None:
        """"""Fit a simple Cox proportional hazards model on a toy dataset.""""""
        df = _toy_cox_df()
    
        cph = CoxPHFitter()
        cph.fit(df, duration_col=""duration"", event_col=""event"")
        summary = cph.summary
    
        assert ""coef"" in summary.columns
        assert ""se(coef)"" in summary.columns
>       assert ""p"" in summary.columns or ""p"" in """".join(summary.columns).lower()
E       AssertionError: assert ('p' in Index(['coef', 'se(coef)'], dtype='object') or 'p' in 'coefse(coef)')
E        +  where Index(['coef', 'se(coef)'], dtype='object') =                coef  se(coef)\nage       -0.042724  0.051454\ntreatment  0.593058  0.941823.columns
E        +  and   'coefse(coef)' = <built-in method lower of str object at 0x000002085AD86670>()
E        +    where <built-in method lower of str object at 0x000002085AD86670> = 'coefse(coef)'.lower
E        +      where 'coefse(coef)' = <built-in method join of str object at 0x0000020838154670>(Index(['coef', 'se(coef)'], dtype='object'))
E        +        where <built-in method join of str object at 0x0000020838154670> = ''.join
E        +        and   Index(['coef', 'se(coef)'], dtype='object') =                coef  se(coef)\nage       -0.042724  0.051454\ntreatment  0.593058  0.941823.columns

tests\Lifelines\functional_test.py:127: AssertionError
________________ test_kmf_cumulative_density_is_non_decreasing ________________

    def test_kmf_cumulative_density_is_non_decreasing() -> None:
        """"""Cumulative density should be non-decreasing and within [0, 1].""""""
        durations, events = _toy_kmf_data()
        kmf = KaplanMeierFitter().fit(durations=durations, event_observed=events, label=""km"")
>       cd = kmf.cumulative_density_
E       AttributeError: 'KaplanMeierFitter' object has no attribute 'cumulative_density_'

tests\Lifelines\functional_test.py:170: AttributeError
__________________ test_kmf_event_table_has_standard_columns __________________

    def test_kmf_event_table_has_standard_columns() -> None:
        """"""KM event table should include standard bookkeeping columns.""""""
        durations, events = _toy_kmf_data()
        kmf = KaplanMeierFitter().fit(durations=durations, event_observed=events, label=""km"")
>       et = kmf.event_table
E       AttributeError: 'KaplanMeierFitter' object has no attribute 'event_table'

tests\Lifelines\functional_test.py:183: AttributeError
_____________ test_kmf_confidence_interval_matches_survival_index _____________

    def test_kmf_confidence_interval_matches_survival_index() -> None:
        """"""Confidence intervals should align with survival function index.""""""
        durations, events = _toy_kmf_data()
        kmf = KaplanMeierFitter().fit(durations=durations, event_observed=events, label=""km"")
>       ci = kmf.confidence_interval_
E       AttributeError: 'KaplanMeierFitter' object has no attribute 'confidence_interval_'

tests\Lifelines\functional_test.py:192: AttributeError
___________ test_kmf_median_survival_time_is_within_duration_range ____________

    def test_kmf_median_survival_time_is_within_duration_range() -> None:
        """"""Median survival time should be within the observed duration range.""""""
        durations, events = _toy_kmf_data()
        kmf = KaplanMeierFitter().fit(durations=durations, event_observed=events, label=""km"")
    
>       m = float(kmf.median_survival_time_)
E       AttributeError: 'KaplanMeierFitter' object has no attribute 'median_survival_time_'

tests\Lifelines\functional_test.py:206: AttributeError
__________ test_coxph_predict_partial_hazard_is_positive_and_varies ___________

    def test_coxph_predict_partial_hazard_is_positive_and_varies() -> None:
        """"""Partial hazards should be positive and reflect covariate differences.""""""
        df = _toy_cox_df()
        cph = CoxPHFitter().fit(df",c5bf1d36c19df97b07e4941b5eb1de948bb40c64,7302
gpt-5.2,Loguru,in-test,assertion_failure,AssertionError,INFO:yep,1.0,1.894744,32.76,100.0,6,5,0,11,0.5455,2026-01-01 00:14:10,"==== FAILURES ===================================
_______________________ test_bind_extra_renders_fields ________________________

    def test_bind_extra_renders_fields() -> None:
        log, buf = make_buffer_logger(fmt=""{level}:{message} user={extra[user]} req={extra[request_id]}"")
    
        bound = log.bind(user=""alice"", request_id=""req-123"")
        bound.info(""hello"")
    
        out = buf.getvalue()
>       assert ""INFO:"" in out
E       AssertionError: assert 'INFO:' in ''

tests\Loguru\functional_test.py:140: AssertionError
____________________ test_contextualize_adds_extra_fields _____________________

    def test_contextualize_adds_extra_fields() -> None:
        log, buf = make_buffer_logger(fmt=""{message} user={extra[user]}"")
    
>       with log.contextualize(user=""bob""):
E       AttributeError: 'Logger' object has no attribute 'contextualize'

tests\Loguru\functional_test.py:149: AttributeError
______________ test_serialize_output_contains_message_and_level _______________

    def test_serialize_output_contains_message_and_level() -> None:
        # serialize=True should emit JSON per record into the sink
        log, buf = make_buffer_logger(level=""INFO"", serialize=True)
    
        log.info(""json-msg"")
    
        raw_lines = _lines(buf)
        assert len(raw_lines) >= 1
    
>       record = json.loads(raw_lines[-1])

tests\Loguru\functional_test.py:199: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\__init__.py:346: in loads
    return _default_decoder.decode(s)
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\decoder.py:337: in decode
    obj, end = self.raw_decode(s, idx=_w(s, 0).end())
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = <json.decoder.JSONDecoder object at 0x00000209631BBCD0>
s = 'INFO:json-msg', idx = 0

    def raw_decode(self, s, idx=0):
        """"""Decode a JSON document from ``s`` (a ``str`` beginning with
        a JSON document) and return a 2-tuple of the Python
        representation and the index in ``s`` where the document ended.
    
        This can be used to decode a JSON document from a string that may
        have extraneous data at the end.
    
        """"""
        try:
            obj, end = self.scan_once(s, idx)
        except StopIteration as err:
>           raise JSONDecodeError(""Expecting value"", s, err.value) from None
E           json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0)

C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\json\decoder.py:355: JSONDecodeError
_____________________ test_patch_can_enrich_record_extra ______________________

    def test_patch_can_enrich_record_extra() -> None:
        # patch() lets us enrich record data in a typical usage pattern
        log, buf = make_buffer_logger(fmt=""{message} patched={extra[patched]}"")
    
>       patched = log.patch(lambda r: r[""extra""].update({""patched"": ""yes""}))
E       AttributeError: 'Logger' object has no attribute 'patch'

tests\Loguru\functional_test.py:211: AttributeError
________________ test_filter_callable_allows_subset_of_records ________________

    def test_filter_callable_allows_subset_of_records() -> None:
        def only_info(record) -> bool:
            return record[""level""].name == ""INFO""
    
        log, buf = make_buffer_logger(fmt=""{level}:{message}"", level=""DEBUG"", filter_=only_info)
    
        log.debug(""nope"")
        log.info(""yep"")
    
        out = buf.getvalue()
>       assert ""nope"" not in out
E       AssertionError: assert 'nope' not in 'DEBUG:nope\nINFO:yep\n'
E         
E         'nope' is contained here:
E           DEBUG:nope
E         ?       ++++
E           INFO:yep

tests\Loguru\functional_test.py:229: AssertionError
=========================== short test summary info ===========================
FAILED tests/Loguru/functional_test.py::test_bind_extra_renders_fields - Asse.",28fd07d6b287bc43955ab6f5a04a9fc821b9be00,4474
gpt-5.2,Mailpile,pre-test,import_error,ImportError,cannot import name 'Safe_Pipe' from 'mailpile.safe_popen' (D:\桌面\RealAppCodeBench_generic_eval\.converted\Mailpile\generated\mailpile\safe_popen.py),2.0,2.776114,34.99,63.2,0,0,0,1,0.0,2026-01-01 00:15:24,"====
_____________ ERROR collecting tests/Mailpile/functional_test.py ______________
ImportError while importing test module 'D:\桌面\RealAppCodeBench_generic_eval\tests\Mailpile\functional_test.py'.
Hint: make sure your test modules/packages have valid Python names.
Traceback:
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\importlib\__init__.py:127: in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
tests\Mailpile\functional_test.py:176: in <module>
    from mailpile.safe_popen import PIPE, Popen, Safe_Pipe  # type: ignore
E   ImportError: cannot import name 'Safe_Pipe' from 'mailpile.safe_popen' (D:\桌面\RealAppCodeBench_generic_eval\.converted\Mailpile\generated\mailpile\safe_popen.py)
=========================== short test summary info ===========================
ERROR tests/Mailpile/functional_test.py
!!!!!!!!!!!!!!!!!!! Interrupted: 1 error during collection !!!!!!!!!!!!!!!!!!!!
1 error in 1.48s
",dfafb15e2771536bd5111c369b2c5f855a05307f,1028
gpt-5.2,Markdown,in-test,assertion_failure,AssertionError,assert '<b>' in '<p>Use &lt;b&gt;raw HTML&lt;/b&gt; here.</p>\n<pre><code>literal &lt;b&gt; tag in code block</code></pre>',1.0,1.834294,32.42,97.3,9,1,9,19,0.4737,2026-01-01 00:16:59,"==== FAILURES ===================================
_________________ test_html_escaping_in_text_but_not_in_code __________________

    def test_html_escaping_in_text_but_not_in_code() -> None:
        src = textwrap.dedent(
            """"""
            Use <b>raw HTML</b> here.
    
            ```
            literal <b> tag in code block
            ```
            """"""
        )
        html = markdown.markdown(src)
        norm = normalize_html(html)
    
>       assert ""<b>"" in norm
E       AssertionError: assert '<b>' in '<p>Use &lt;b&gt;raw HTML&lt;/b&gt; here.</p>\n<pre><code>literal &lt;b&gt; tag in code block</code></pre>'

tests\Markdown\functional_test.py:209: AssertionError
=========================== short test summary info ===========================
FAILED tests/Markdown/functional_test.py::test_html_escaping_in_text_but_not_in_code
1 failed, 9 passed, 9 skipped in 0.50s
",40efaa5a36891a50b5e9da2bec32650395e274a2,1008
gpt-5.2,Mitmproxy,in-test,assertion_failure,AssertionError,+    where is_file = WindowsPath('D:/桌面/RealAppCodeBench_generic_eval/generation/Mitmproxy/mitmproxy/proxy/mode_specs.py').is_file,1.0,2.014774,33.48,99.2,5,6,0,11,0.4545,2026-01-01 00:18:01,"==== FAILURES ===================================
_______________________ test_004_tools_main_file_exists _______________________

    def test_004_tools_main_file_exists():
        pkg = _mitmproxy_pkg_dir()
>       assert (pkg / ""tools"" / ""main.py"").is_file()
E       AssertionError: assert False
E        +  where False = is_file()
E        +    where is_file = ((WindowsPath('D:/桌面/RealAppCodeBench_generic_eval/generation/Mitmproxy/mitmproxy') / 'tools') / 'main.py').is_file

tests\Mitmproxy\functional_test.py:112: AssertionError
_____________________ test_006_tools_cmdline_file_exists ______________________

    def test_006_tools_cmdline_file_exists():
        pkg = _mitmproxy_pkg_dir()
>       assert (pkg / ""tools"" / ""cmdline.py"").is_file()
E       AssertionError: assert False
E        +  where False = is_file()
E        +    where is_file = ((WindowsPath('D:/桌面/RealAppCodeBench_generic_eval/generation/Mitmproxy/mitmproxy') / 'tools') / 'cmdline.py').is_file

tests\Mitmproxy\functional_test.py:122: AssertionError
__________ test_007_tools_main_defines_mitmdump_function_or_wrapper ___________

    def test_007_tools_main_defines_mitmdump_function_or_wrapper():
        """"""
        Anchor: mitmproxy.tools.main.mitmdump should exist.
        If runtime import is blocked by missing mitmproxy_rs, we still enforce the symbol statically.
        """"""
        pkg = _mitmproxy_pkg_dir()
        main_py = pkg / ""tools"" / ""main.py""
>       src = _file(main_py)

tests\Mitmproxy\functional_test.py:132: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _
tests\Mitmproxy\functional_test.py:44: in _file
    return path.read_text(encoding=""utf-8"", errors=""replace"")
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\pathlib.py:1255: in read_text
    with self.open(mode='r', encoding=encoding, errors=errors) as f:
C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\pathlib.py:1241: in open
    return io.open(self, mode, buffering, encoding, errors, newline,
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = WindowsPath('D:/桌面/RealAppCodeBench_generic_eval/generation/Mitmproxy/mitmproxy/tools/main.py')
name = 'D:\\桌面\\RealAppCodeBench_generic_eval\\generation\\Mitmproxy\\mitmproxy\\tools\\main.py'
flags = 32896, mode = 438

    def _opener(self, name, flags, mode=0o666):
        # A stub for the opener argument to built-in open()
>       return self._accessor.open(self, flags, mode)
E       FileNotFoundError: [Errno 2] No such file or directory: 'D:\\桌面\\RealAppCodeBench_generic_eval\\generation\\Mitmproxy\\mitmproxy\\tools\\main.py'

C:\Users\86152\AppData\Local\Programs\Python\Python39\lib\pathlib.py:1109: FileNotFoundError
________________ test_009_proxy_mode_specs_mentions_ProxyMode _________________

    def test_009_proxy_mode_specs_mentions_ProxyMode():
        """"""
        Anchor: mitmproxy.proxy.mode_specs is part of the CLI import chain.
        Runtime import may require mitmproxy_rs; we assert the file contains ProxyMode constructs.
        """"""
        pkg = _mitmproxy_pkg_dir()
        ms_py = pkg / ""proxy"" / ""mode_specs.py""
>       assert ms_py.is_file()
E       AssertionError: assert False
E        +  where False = is_file()
E        +    where is_file = WindowsPath('D:/桌面/RealAppCodeBench_generic_eval/generation/Mitmproxy/mitmproxy/proxy/mode_specs.py').is_file

tests\Mitmproxy\functional_test.py:156: AssertionError
_________ test_010_conditional_import_http_module_depends_on_OpenSSL __________

    def test_010_conditional_import_http_module_depends_on_OpenSSL():
        """"""
        Importing mitmproxy.http may require pyOpenSSL (OpenSSL module) through mitmproxy.certs.
        If OpenSSL is installed, import must succeed.
        If not installed, import must fail with ModuleNotFoundError mentioning OpenSSL.
        """"""
        _prepend_import_path()
        have_openssl = _has_module(""OpenSSL"")
        if have_openssl:
            import mitmproxy.h",150cbc6a6b61013573f14681096c84c4133010c2,5957
gpt-5.2,Mutagen,pre-test,unknown_failure,,,5.0,1.460677,31.62,98.8,0,0,1,1,0.0,2026-01-01 00:19:25,"
1 skipped in 0.15s
",c5b93e95dac752b922f78a9473a84b272945e75e,20
gpt-5.2,Pendulum,in-test,runtime_exception,AttributeError,'DateTime' object has no attribute 'start_of',1.0,2.009634,32.89,101.6,1,11,1,13,0.0769,2026-01-01 00:20:48,"==== FAILURES ===================================
_____________________ test_parse_and_timezone_conversion ______________________

    def test_parse_and_timezone_conversion() -> None:
        """"""Parse an ISO string and convert between timezones.""""""
        dt_utc = pendulum.parse(""2020-01-01T12:00:00+00:00"")
    
        assert dt_utc.year == 2020
        assert dt_utc.month == 1
        assert dt_utc.day == 1
    
        offset_utc = dt_utc.utcoffset()
        assert offset_utc is not None
        assert offset_utc.total_seconds() == 0
    
        dt_tokyo = dt_utc.in_timezone(""Asia/Tokyo"")
        offset_tokyo = dt_tokyo.utcoffset()
        assert offset_tokyo is not None
        assert offset_tokyo.total_seconds() == 9 * 60 * 60
    
>       as_str = dt_tokyo.to_datetime_string()
E       AttributeError: 'DateTime' object has no attribute 'to_datetime_string'

tests\Pendulum\functional_test.py:81: AttributeError
_________________________ test_diff_for_humans_months _________________________

    def test_diff_for_humans_months() -> None:
        """"""Human-readable differences between two datetimes.""""""
        start = pendulum.datetime(2011, 8, 1, tz=""UTC"")
        end = start.add(months=1)
    
>       text = start.diff_for_humans(end)

tests\Pendulum\functional_test.py:106: 
_ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _

self = DateTime(2011, 8, 1, 0, 0, tzinfo=datetime.timezone.utc)
other = DateTime(2011, 9, 1, 0, 0, tzinfo=datetime.timezone.utc)
absolute = False

    def diff_for_humans(
        self,
        other: Optional[Union[_dt, ""DateTime""]] = None,
        absolute: bool = False,
    ) -> str:
        if other is None:
            other = _dt.now(tz=self.tzinfo) if self.tzinfo else _dt.now()
        other_dt = DateTime.instance(other)
    
        diff = self - other_dt  # Duration
>       seconds = diff.total_seconds()
E       TypeError: 'float' object is not callable

generation\Pendulum\pendulum\datetime.py:119: TypeError
_____________________ test_parse_date_only_to_date_string _____________________

    def test_parse_date_only_to_date_string() -> None:
        """"""Parse a date-only string and verify normalized date output.""""""
        d = pendulum.parse(""2020-02-29"")
        assert d.year == 2020
        assert d.month == 2
        assert d.day == 29
>       assert d.to_date_string() == ""2020-02-29""
E       AttributeError: 'DateTime' object has no attribute 'to_date_string'

tests\Pendulum\functional_test.py:121: AttributeError
__________________ test_datetime_to_iso8601_string_roundtrip __________________

    def test_datetime_to_iso8601_string_roundtrip() -> None:
        """"""Create a datetime and verify ISO8601 string contains expected offset.""""""
        dt = pendulum.datetime(2020, 1, 1, 12, 0, 0, tz=""UTC"")
>       iso = dt.to_iso8601_string()
E       AttributeError: 'DateTime' object has no attribute 'to_iso8601_string'

tests\Pendulum\functional_test.py:127: AttributeError
_____________________ test_formatting_with_custom_pattern _____________________

    def test_formatting_with_custom_pattern() -> None:
        """"""Verify formatting with a custom pattern is stable for a fixed datetime.""""""
        dt = pendulum.datetime(2021, 12, 31, 23, 59, 58, tz=""UTC"")
>       s = dt.format(""YYYY/MM/DD HH:mm:ss"")
E       AttributeError: 'DateTime' object has no attribute 'format'

tests\Pendulum\functional_test.py:136: AttributeError
__________________________ test_start_of_end_of_day ___________________________

    def test_start_of_end_of_day() -> None:
        """"""Check start_of and end_of for a day boundary.""""""
        dt = pendulum.datetime(2020, 5, 20, 13, 14, 15, tz=""UTC"")
    
>       sod = dt.start_of(""day"")
E       AttributeError: 'DateTime' object has no attribute 'start_of'

tests\Pendulum\functional_test.py:144: AttributeError
_____________________ test_weekday_and_isoweekday_values ______________________

    def test_weekday_and_isoweekday_values() -> None:
        """,fa30824a91525110dbcd659808a02d965445d944,7196
gpt-5.2,Petl,in-test,runtime_exception,TypeError,sort() got an unexpected keyword argument 'reverse',1.0,1.854256,32.58,100.9,5,1,6,12,0.4167,2026-01-01 00:21:43,"==== FAILURES ===================================
_____________________ test_sort_descending_orders_values ______________________

    def test_sort_descending_orders_values() -> None:
        """"""Sort descending by a numeric field.""""""
        _require_attr(""sort"")
    
        records = [
            {""name"": ""A"", ""score"": 10},
            {""name"": ""B"", ""score"": 30},
            {""name"": ""C"", ""score"": 20},
        ]
        table = petl.fromdicts(records, header=[""name"", ""score""])
    
        # petl.sort supports reverse=True in typical implementations.
>       sorted_tbl = petl.sort(table, ""score"", reverse=True)
E       TypeError: sort() got an unexpected keyword argument 'reverse'

tests\Petl\functional_test.py:278: TypeError
=========================== short test summary info ===========================
FAILED tests/Petl/functional_test.py::test_sort_descending_orders_values - Ty...
1 failed, 5 passed, 6 skipped in 0.53s
",2268eed472e6a411dfb547384d8da201cb41a129,1049
